X1,X2,X4,X5,X6,X7,X8,X9,X10,X12,X13,X15,X16,X19,X25,X27,X28,X29,X32,X33,X34,X35,X41,X45,X47,X50,X52,X53,X55,X57,X59,X65
0.068167,0.56845,1.2502,-39.536,-0.056938,0.104,0.75917,1.5344,0.43155,0.36202,0.082593,1637.2,0.22294,0.067778,0.075762,3.7163,0.11216,3.7582,76.929,4.7446,2.3978,0.17141,0.11745,0.31479,57.989,0.6318,0.21076,0.6734,411.91,0.15796,0.59424,0
0.007744,0.75664,0.96502,-81.363,0.000978,0.008997,0.32163,1.0177,0.24336,0.020016,0.039157,7246.3,0.050371,0.009244,0.24336,0.13551,-0.027769,5.8343,171.55,2.1276,0.017129,0.012961,0.59121,0.04047,73.023,0.57331,0.47001,0.4298,-10735.0,0.031819,1.262,0
0.08718,0.53511,0.79027,-81.284,0.072717,0.08718,0.56902,1.0517,0.30449,0.16292,0.096539,1499.7,0.24338,0.064625,0.30449,0.80304,-0.19446,4.3228,152.26,2.3972,0.19251,0.10301,0.12044,0.53645,46.242,0.79027,0.41715,0.5276,-2359.9,0.28632,0.0,0
0.39616,0.18959,5.087,190.13,0.56657,0.47728,4.1889,1.0462,0.79415,2.9633,0.58343,127.98,2.8521,0.51499,0.79415,5.4257,3.6435,4.0037,66.364,5.5,2.5352,0.48064,0.011456,1.8134,90.015,4.3217,0.18182,4.3956,6638.3,0.49885,0.035914,0
0.06555,0.14123,3.5215,61.973,0.18359,0.082127,5.2384,1.0838,0.73982,0.58151,0.11033,397.25,0.91883,0.069828,0.73982,0.79576,0.70844,4.49,47.501,7.684,0.61147,0.086357,0.034651,0.37203,59.262,3.5215,0.13014,1.4718,11005.0,0.088603,0.0,0
0.36748,0.57641,0.90658,-180.74,0.0,0.36748,0.73488,1.4824,0.42359,0.65473,0.28407,499.61,0.73057,0.2479,0.38074,0.0,-0.10675,4.0748,239.82,1.5219,1.482,0.002946,0.35827,1.0538,149.01,0.88276,0.65705,0.86241,-622.94,0.86753,0.015509,0
0.28948,0.45976,2.1542,86.155,0.3321,0.28948,1.175,1.2393,0.54024,0.62964,0.15174,577.64,0.63188,0.1512,0.54024,2.2995,55.383,4.3874,108.62,3.3602,0.77266,0.35524,0.042427,1.4478,47.241,2.1542,0.2976,56.383,12949.0,0.53584,0.0,0
0.11564,0.6544,2.8161,35.732,0.0,0.11564,0.52811,1.6181,0.3456,0.3577,0.083107,1776.2,0.20549,0.071468,0.13234,11.917,6.5543,3.7272,76.163,4.7923,2.3676,0.068735,0.15262,0.26921,101.2,1.3912,0.20867,3.858,3132.6,0.33461,0.89316,0
0.90856,0.54869,0.99752,-1.9451,0.0,0.90856,0.82253,3.3517,0.45131,1.9925,0.28546,209.32,1.7438,0.27107,-0.1884,46.273,-0.002073,3.6674,68.46,5.3315,4.4309,0.92053,0.018788,83.072,1.642,0.82901,0.18756,0.8279,-5.254,2.0132,0.20537,0
-0.006985,0.39142,1.9595,76.769,-0.006985,-0.005026,1.5214,0.98198,0.5955,-0.012891,0.010886,17734.0,0.020581,-0.006791,0.5955,-0.17578,1.5845,5.3423,188.82,1.9331,-0.033843,-0.013247,-77.791,-0.032811,103.1,1.9516,0.5173,2.5225,82262.0,-0.011729,0.00263,0
0.016863,0.68983,1.1574,-130.64,0.0,0.016863,0.44964,2.1671,0.31017,0.029156,0.17268,672.83,0.54248,0.007781,0.22462,0.0,0.27531,3.8916,223.92,1.6301,1.3667,0.009533,0.064346,0.058874,110.89,0.97039,0.61347,0.93821,709.09,0.054367,0.12874,0
-0.001611,0.21665,3.4405,22.922,-0.0975,-0.001218,3.3617,0.99568,0.72832,-0.005623,0.11342,768.78,0.47478,-0.001343,0.72832,0.048195,2.0769,5.3637,86.82,4.2041,0.020262,0.00439,0.065667,-0.027064,23.858,3.4405,0.23786,2.8607,122170.0,-0.002212,0.0,0
-0.030391,1.5015,0.71237,-100.72,-0.30101,-0.030391,-0.43377,0.98745,-0.65128,-0.026512,-0.002745,-93562.0,-0.003901,-0.014242,-0.65128,-0.14253,-1.7978,5.2586,193.62,1.8852,-0.020514,-0.030801,-7.8773,-0.11342,45.258,0.54387,0.53046,-3.5511,-59804.0,0.046664,-0.54529,0
0.046772,0.62188,1.6794,-98.903,0.0,0.046772,0.60803,1.0377,0.37812,0.10949,0.068794,3179.6,0.11479,0.045072,0.31972,2.1402,1.0269,3.8549,156.4,2.3337,1.603,0.040815,0.19323,0.085238,200.91,1.1536,0.4285,1.338,2077.9,0.1237,0.51314,0
0.26069,0.26321,3.2414,17.05,0.0,0.32221,2.7992,1.9336,0.73679,1.2241,0.16664,298.17,1.2241,0.16664,0.72105,27.889,4.0179,3.8031,59.281,6.1571,6.1571,0.31299,0.027543,0.82423,71.232,3.2414,0.16241,5.0179,3748.9,0.35382,0.0,0
0.040019,0.28111,2.2695,43.915,0.20162,0.050985,2.5291,1.0427,0.71094,0.18137,0.072592,850.7,0.42906,0.030686,0.71094,0.3566,0.98579,4.9088,64.389,5.6687,0.20214,0.056824,0.073087,0.23701,38.676,2.2695,0.17641,1.9638,28927.0,0.05629,0.0,0
0.11741,0.34961,2.6846,82.596,0.36302,0.15024,1.838,1.0573,0.64257,0.42973,0.063468,747.73,0.48814,0.055873,0.64257,0.59093,9.5876,4.4368,50.177,7.2742,0.42986,0.15028,0.067333,16.806,1.0027,2.6846,0.13747,10.46,16102.0,0.18272,0.0,0
0.19186,0.11538,7.4474,73.832,0.0,0.24216,7.667,1.8686,0.88462,2.0988,0.16017,140.71,2.5939,0.1296,0.84544,11.47,5.2866,3.758,26.074,13.999,13.999,0.2534,0.012097,0.45376,95.55,7.4474,0.071435,6.2866,4261.0,0.21688,0.0,0
0.14061,0.26903,4.0848,0.59025,0.0,0.21142,2.7171,1.7546,0.73097,1.2542,0.14753,379.33,0.96222,0.1205,0.6345,32.298,1.6697,4.0534,39.812,9.168,5.7446,0.20917,0.034989,0.45049,73.717,2.5595,0.10907,2.3471,5880.8,0.19236,0.002568,0
0.13646,0.60961,1.1317,-46.052,0.0,0.13646,0.6406,1.5086,0.39052,0.29328,0.09113,1618.5,0.22551,0.090453,0.20975,0.0,0.12938,4.185,144.49,2.5261,1.9281,0.041736,19.915,0.66546,63.678,0.86373,0.39586,0.82481,937.98,0.34942,0.19047,0
-0.079066,0.565,2.8801,52.382,-0.079066,-0.08325,0.7332,0.96856,0.41426,-0.49955,0.014947,6544.0,0.055776,-0.039485,0.41426,-0.30863,0.6025,4.01,27.943,13.062,-0.11891,-0.067183,0.3904,-6.7218,1.9723,0.8495,0.076556,0.7966,3206.0,-0.19086,0.96161,0
-0.44949,0.81018,1.062,-81.883,-0.44949,-0.44949,-0.047245,0.9198,-0.038277,-0.5548,-0.32557,-687.19,-0.53115,-0.34007,-0.038277,-2.8678,0.35958,4.1555,205.79,1.7737,-0.50865,-0.4121,-0.067787,-1.2247,93.224,1.062,0.56381,-0.27416,718.13,11.743,0.0,0
0.10535,0.56658,1.3637,-0.16393,0.091326,0.14468,0.7629,1.0683,0.43224,0.25899,0.063977,1116.4,0.32695,0.049966,0.43224,0.58492,0.85309,4.0026,75.228,4.8519,0.27982,0.15854,0.093553,0.53052,26.742,1.3446,0.2061,1.8147,2044.0,0.24373,0.018399,0
0.018787,0.70616,1.4234,-20.625,0.055006,0.027332,0.34312,0.94983,0.2423,0.063318,0.04633,4620.1,0.079002,0.022698,0.2423,0.31125,0.47407,4.1069,124.28,2.937,0.055879,0.039459,0.34184,0.074779,72.332,0.87011,0.34049,0.62843,2338.1,0.077536,1.1329,0
0.31047,0.95728,1.3184,-39.234,-0.88776,0.35105,0.044627,2.8017,0.042721,0.5537,0.146,854.18,0.42731,0.1253,-0.5772,9.3296,1.2303,3.4134,97.625,3.7388,2.4762,0.43123,0.070731,0.69879,68.413,0.8732,0.26747,0.26033,523.04,7.2674,7.5671,0
0.24363,0.46368,2.1594,26.051,-0.072391,0.31246,1.1567,2.2588,0.53632,0.81893,0.15479,484.05,0.75405,0.13833,0.17124,6.6869,2.5118,3.7386,76.009,4.8021,3.9514,0.42666,0.040363,0.82941,58.518,1.7768,0.20824,3.0454,2423.4,0.45427,0.0,0
0.10206,0.6568,0.90793,-50.863,0.0,0.10206,0.52253,1.5227,0.3432,0.21915,0.10181,1546.4,0.23603,0.067029,0.1531,4.845,-0.074298,4.3657,116.7,3.1278,2.2179,0.065985,0.12192,0.88078,29.035,0.6438,0.31971,0.59465,-995.24,0.29739,0.35465,0
0.21847,0.24395,3.946,294.33,0.0,0.21847,3.0992,1.519,0.75605,0.89558,0.319,183.76,1.9863,0.14383,0.75126,,19.221,4.0184,97.391,3.7478,3.7478,1.4e-05,0.030562,1.1647,74.887,3.946,0.26682,20.221,7498.3,0.28897,0.0,0
0.099179,0.58044,1.4388,-10.676,0.099179,0.12489,0.72283,1.0865,0.41956,0.21517,0.098878,1387.0,0.26315,0.080848,0.41956,0.85811,1.545,4.1092,149.01,2.4495,0.2102,0.12201,0.12734,0.67675,37.622,1.4388,0.40824,2.545,3275.2,0.23639,0.0,0
0.099179,0.58044,1.4388,-10.676,0.099179,0.12489,0.72283,1.0865,0.41956,0.21517,0.098878,1387.0,0.26315,0.080848,0.41956,0.85811,1.545,4.1092,149.01,2.4495,0.2102,0.12201,0.12734,0.67675,37.622,1.4388,0.40824,2.545,3275.2,0.23639,0.0,0
0.009032,0.30479,2.0094,-6.3902,0.00022,0.016318,2.0076,1.0092,0.6119,0.088427,0.045338,1857.0,0.19655,0.01235,0.6119,0.069022,0.29605,4.956,51.446,7.0948,0.029649,0.009037,0.19041,0.043405,58.008,1.2166,0.14095,0.97253,16831.0,0.01476,0.19652,0
0.02717,0.16522,4.4737,44.756,0.049229,0.030538,4.7314,0.95559,0.78173,0.18483,0.067225,669.69,0.54503,0.022797,0.78173,0.23085,2.2003,4.2224,43.021,8.4843,0.19586,0.03236,0.059125,0.068056,103.95,4.4737,0.11786,2.997,9577.1,0.034757,0.0,0
0.03597,0.59687,1.6566,1.4059,0.0,0.052875,0.67542,1.9612,0.40313,0.091332,0.033951,3271.9,0.11156,0.02696,0.37937,2.9808,9.2755,3.323,112.01,3.2588,3.1608,0.074635,0.2168,0.097609,71.296,1.6068,0.30687,9.8378,799.58,0.089225,0.0,0
0.17384,0.025474,24.9,99.109,0.37046,0.21805,37.188,1.1967,0.94733,8.5595,0.19601,32.913,11.09,0.15129,0.94733,1.8012,1.6649,4.3801,7.7204,47.277,8.5156,0.21693,0.002976,0.59153,89.068,24.9,0.021152,2.5905,14610.0,0.18351,0.0,0
0.14181,0.5204,0.72281,-146.04,0.3333,0.17306,0.92159,0.97626,0.4796,0.33578,0.2182,891.7,0.40933,0.17727,0.47511,45.615,-0.22767,4.0466,232.49,1.57,1.5548,0.16712,0.081914,1.886,33.917,0.71584,0.63695,0.76433,-1590.5,0.29568,0.010465,0
0.47447,0.24154,3.0576,131.46,0.27781,0.47447,3.1401,1.5556,0.75846,1.9644,0.33412,169.62,2.1518,0.30501,0.75228,38.837,1.9007,3.8115,74.07,4.9277,4.9277,0.36534,0.015233,6.142,23.689,3.0576,0.20293,2.9007,3220.1,0.62557,0.0,0
0.092174,0.79413,1.1844,-36.092,0.10701,0.11401,0.2534,1.0174,0.20124,0.1674,0.072858,2143.6,0.17028,0.061431,0.20124,0.72888,0.64952,4.7312,136.28,2.6783,0.16743,0.13296,0.16935,0.30123,61.225,1.0158,0.37338,1.0409,6761.8,0.45804,0.56165,0
0.32889,0.29182,3.0294,74.143,0.0,0.41422,2.4268,3.2608,0.70818,1.4203,0.13833,236.14,1.5457,0.12703,0.7025,29.214,5.0823,3.9449,38.039,9.5954,9.5898,0.46225,0.021091,19.611,2.1874,3.0277,0.10422,6.0808,5213.6,0.46441,0.0,0
0.022031,0.39093,1.7418,41.699,-0.014219,0.022031,1.558,1.2465,0.60907,0.064803,0.067822,1687.8,0.21626,0.017674,0.16622,3.8879,0.61833,3.6504,98.261,3.7146,3.2304,-0.016341,0.14186,0.20863,30.522,1.5147,0.26921,1.4934,1127.5,0.036172,0.0,0
0.16352,0.71656,1.3952,-36.697,0.0,0.16352,0.39556,1.7442,0.28344,0.3135,0.10914,1373.9,0.26566,0.09375,0.21016,,0.75693,4.4369,140.14,2.6045,1.8958,0.030629,0.88989,0.55773,78.774,1.0156,0.38396,1.0409,5636.3,0.57691,0.52545,0
0.28597,0.11465,6.1165,27.47,0.50424,0.28597,7.6311,1.2376,0.87494,2.4942,0.23427,135.47,2.6944,0.21686,0.87494,2.6515,1.9638,4.1023,39.278,9.2928,2.464,0.28251,0.01234,0.56786,172.52,6.1165,0.10761,2.929,7424.3,0.32685,0.0,0
0.28129,0.14994,9.332,69.083,0.0,0.35184,5.6693,3.8299,0.85006,3.7671,0.10177,140.41,2.5995,0.091866,0.83638,,6.0603,3.7669,9.7426,37.464,23.337,0.33082,0.01292,2.5634,11.446,5.8129,0.026692,6.62,4550.1,0.33091,0.0,0
0.11857,0.51181,1.6421,24.497,0.016386,0.11877,0.95382,1.5744,0.48818,0.2792,0.085827,1382.5,0.26401,0.07544,0.45575,4.2791,0.90614,3.603,111.52,3.2729,2.7204,0.18208,0.10396,0.6655,46.706,1.3649,0.30554,1.6195,1095.0,0.24288,0.175,0
0.74328,0.22316,4.2954,101.67,0.74328,0.91572,3.413,1.354,0.76164,4.1034,0.26702,88.049,4.1454,0.26432,0.76164,3.5312,17.746,4.0147,31.834,11.466,4.0487,0.90351,0.008037,54.921,1.9306,4.2954,0.087217,18.379,7607.5,0.9759,0.0,0
0.016664,0.4264,1.9613,7.5028,0.0,0.024296,1.3452,0.85556,0.5736,0.16264,0.091309,1992.3,0.18321,0.028398,0.053013,1.8077,0.20311,4.0948,67.818,5.3821,1.8855,0.051565,0.13164,0.1351,55.997,0.68711,0.1858,0.8113,1786.4,0.029052,0.40089,0
0.055119,0.16926,3.7804,191.89,0.0,0.055119,4.9082,0.74588,0.83074,0.41942,0.13091,632.69,0.5769,0.073898,0.78659,0.0,0.72614,4.9093,115.47,3.161,2.4544,0.012127,0.13267,0.48638,99.574,2.9352,0.31635,1.6509,29650.0,0.066349,0.000926,0
0.032386,0.29487,2.7257,94.958,0.090761,0.036365,2.3913,1.0457,0.70513,0.15526,0.11344,1106.7,0.32981,0.042417,0.70513,0.12885,1.1179,4.6333,104.28,3.5001,0.035821,0.010563,0.13568,0.19076,75.588,2.1651,0.2857,1.9501,17373.0,0.04593,0.08602,0
0.2378,0.33083,1.4685,17.229,-0.003996,0.29653,2.0227,1.7722,0.66917,1.0406,0.17922,380.19,0.96005,0.16732,0.65751,9.2513,0.22958,3.6358,71.748,5.0873,4.382,0.32255,0.031604,14.493,4.1311,1.2649,0.19657,1.1507,577.14,0.35536,0.068543,0
0.22948,0.56934,1.5293,27.953,0.0,0.22948,0.75642,1.1584,0.43066,1.0413,0.24019,746.89,0.48869,0.19811,0.20213,29.868,0.17596,4.1085,83.103,4.3921,1.7001,0.19046,0.066496,5.4786,15.795,0.59197,0.22768,0.6496,1497.8,0.53287,0.012268,0
0.063017,0.37552,3.0278,50.007,0.0,0.078658,1.663,1.0964,0.62448,0.42604,0.093542,1336.5,0.27311,0.071744,0.61382,6.808,0.84901,5.0636,86.548,4.3106,2.1194,0.31774,0.10897,0.23594,122.49,1.4887,0.23199,1.4161,3.0278,0.10091,0.29042,0
0.11604,0.16749,4.7145,61.547,0.46738,0.14503,4.9302,1.0473,0.82574,0.86595,0.074687,310.63,1.175,0.055042,0.82574,0.4738,2.9572,4.969,24.297,15.022,0.71175,0.11921,0.032206,0.78653,21.402,4.7145,0.066568,3.925,57926.0,0.14053,0.0,0
0.10526,0.58013,1.1792,-13.64,0.19685,0.12242,0.72374,1.0427,0.41987,0.21102,0.066889,1245.4,0.29308,0.048161,0.41987,0.43143,0.32907,5.4366,86.863,4.202,0.18129,0.10517,0.12484,0.61635,25.571,1.1792,0.23798,1.3291,28409.0,0.25071,0.0,0
0.25546,0.37777,1.8063,3.8025,0.0,0.3204,1.6471,2.3551,0.62223,1.0239,0.16155,362.41,1.0071,0.13605,0.60261,8.4289,0.5803,3.5823,57.274,6.3729,5.2789,0.36084,0.029729,1.1095,42.142,1.4962,0.15691,1.4311,964.28,0.41056,0.10422,0
0.44244,0.53623,1.6515,-10.62,0.0,0.44244,0.86488,3.3845,0.46377,0.86528,0.14113,409.77,0.89074,0.13073,0.46314,46.88,2.1414,3.6785,63.723,5.7279,5.4619,0.45566,0.037217,1.0663,51.709,1.5748,0.17458,2.9813,1588.9,0.95401,0.053695,0
0.075483,0.43484,0.76049,-103.74,-0.0272,0.076777,1.1687,1.0095,0.5082,0.2201,0.13104,1404.8,0.25982,0.08905,0.5082,1.1753,-0.11371,4.1419,149.07,2.4485,0.23084,0.10038,0.10467,0.50648,63.691,0.61006,0.40842,0.69169,-1158.5,0.14853,0.16925,0
0.13485,0.32525,4.1907,49.548,0.0,0.13482,2.0746,1.1466,0.67475,0.97837,0.11806,876.99,0.4162,0.11759,0.67217,0.0,1.0407,4.5427,46.072,7.9224,3.3566,0.000373,19.909,0.47135,95.651,1.7756,0.12622,1.597,15341.0,0.19986,0.096551,0
0.11081,0.5452,1.0542,-42.422,0.0,0.14089,0.83418,2.2194,0.4548,0.32917,0.11062,810.57,0.4503,0.063482,0.43478,7.4576,0.042279,4.3381,74.477,4.9008,3.8474,0.12174,0.068195,0.43411,44.415,0.82762,0.20405,0.82874,505.34,0.24364,0.17007,0
0.069509,0.76803,1.2325,-168.8,0.069509,0.085518,0.28083,1.1547,0.21569,0.1518,0.14681,2965.5,0.12308,0.13281,0.21569,1.1741,0.4286,4.549,368.74,0.98986,0.085245,0.06547,0.339,0.18085,251.57,0.90407,1.0102,0.70567,4637.1,0.32227,0.94895,0
0.04626,0.94847,0.38578,-150.65,0.0,0.062208,0.054324,1.3882,0.051525,0.090942,0.10094,2470.5,0.14775,0.044811,0.048234,1.9225,-0.57078,4.5796,188.13,1.9402,1.3993,0.061059,0.23316,0.57701,22.049,0.27822,0.51542,0.069997,-15958.0,0.8978,4.5798,0
0.065102,0.14794,4.931,92.741,0.0,0.085359,5.7594,1.4111,0.85206,0.94892,0.099981,382.75,0.95362,0.060492,0.072909,1.4884,0.63549,3.7989,25.336,14.407,8.7597,0.11514,0.031019,597.31,0.030697,2.9982,0.069413,1.5313,2225.6,0.076405,0.047825,0
0.096341,1.5755,0.62467,-187.03,-0.69346,0.096341,-0.36527,1.9166,-0.57547,0.0671,0.068422,4384.9,0.08324,0.050266,-0.59712,1.3288,-5.2262,3.6645,285.49,1.2785,1.1651,0.080999,0.89192,0.24926,76.852,0.56928,0.78216,-5.5809,-2489.0,-0.16741,-0.17226,0
0.15017,0.53902,1.5341,-8.3492,0.29712,0.18782,0.85521,1.12,0.46098,0.34845,0.10642,983.77,0.37102,0.099949,0.46098,1.2435,1.6631,4.4091,117.26,3.1128,0.38709,0.20865,0.080254,0.45994,71.028,1.5341,0.32126,2.6631,7384.1,0.32578,0.0,0
0.12447,0.11926,5.771,93.166,0.12447,0.15842,7.1049,1.1541,0.84735,1.3283,0.17247,167.68,2.1768,0.10524,0.84735,1.1986,1.8252,3.9642,33.376,10.936,1.3108,0.15633,0.015226,0.59354,58.687,5.771,0.091441,2.7181,5239.5,0.14689,0.0,0
0.26733,0.034219,26.382,66.922,0.0,0.26733,28.223,3.0245,0.96578,7.8124,0.095568,43.211,8.4469,0.08839,0.74248,44.078,8.933,4.3261,4.5319,80.539,80.539,0.26851,0.003932,0.74595,47.464,26.382,0.012416,9.933,18402.0,0.27681,0.0,0
0.024796,0.63019,0.97892,-22.191,0.094644,0.019711,0.56239,1.0082,0.35441,0.031348,0.010944,5718.5,0.063828,0.005363,0.35441,0.072164,-0.034479,5.1964,62.956,5.7977,0.041745,0.026307,0.44252,0.11896,20.87,0.97672,0.17248,0.92179,-2083.8,0.069965,0.003997,0
-0.02059,0.11585,5.3047,19.528,-0.17832,-0.020531,7.6231,0.98021,0.88313,-0.18434,0.011753,3198.1,0.11413,-0.01825,0.88313,-0.15554,1.1717,4.0974,35.421,10.305,-0.15409,-0.017851,0.23951,-0.05443,120.3,5.0998,0.097043,2.1583,6000.0,-0.023314,0.005067,0
0.18917,0.55971,1.6558,30.946,0.12965,0.18917,0.62277,1.1109,0.34857,0.33798,0.10907,896.07,0.40733,0.090503,0.34857,0.96351,5.0107,4.2438,108.58,3.3615,0.32389,0.18129,0.083605,0.91824,39.966,1.6558,0.29748,4.7586,6434.7,0.54271,0.0,0
0.13726,0.57365,1.3891,-31.99,0.0,0.18343,0.74322,1.7323,0.42635,0.371,0.14215,850.3,0.42926,0.10589,0.30742,3.4649,0.61437,4.641,119.89,3.0443,2.6239,0.22711,0.063714,0.43466,76.578,1.1973,0.32848,1.3614,8418.4,0.32195,0.14511,0
0.055377,0.44661,2.1662,-18.256,0.3197,0.069025,1.2119,1.0487,0.54123,0.27845,0.068267,1257.8,0.29019,0.036358,0.54123,0.41114,0.62439,4.2528,49.982,7.3026,0.16665,0.074427,0.10876,0.14729,75.808,1.2024,0.13694,1.1689,5174.8,0.10232,0.36716,0
0.1226,0.34656,2.3902,46.048,0.15861,0.11894,1.8451,1.113,0.63942,0.34694,0.093622,912.2,0.40013,0.080303,0.63942,0.91364,2.6393,4.8132,94.034,3.8816,0.35083,0.12158,0.08063,0.39802,84.489,2.3645,0.25763,3.541,30999.0,0.19174,0.005826,0
0.10292,0.29689,2.7552,104.83,0.10292,0.14404,2.3006,1.1245,0.68303,0.48516,0.13043,623.62,0.58529,0.10812,0.68303,1.2223,2.8632,4.0573,91.471,3.9903,0.48775,0.14481,0.055924,0.55957,56.668,2.7552,0.25061,3.7529,5946.5,0.15069,0.0,0
0.015386,0.30697,1.7944,2.5576,-0.001159,0.024034,2.2577,0.66448,0.69303,0.10457,0.057917,2911.4,0.12537,0.03617,0.085915,2.4221,0.31073,5.0918,137.03,2.6636,1.9944,0.052272,0.19804,0.088225,103.97,1.3435,0.37543,1.1795,22555.0,0.0222,0.047107,0
0.18354,0.1466,6.7391,275.43,0.0,0.2277,5.8215,1.0432,0.8534,1.6104,0.22277,230.24,1.5853,0.21827,0.81875,45.306,17.214,4.1592,62.325,5.8564,5.6485,0.21517,0.022225,1.0267,78.798,6.4999,0.17075,18.103,11709.0,0.21507,0.0,0
0.27486,0.66951,0.89192,-56.283,0.27486,0.27486,0.49362,1.2378,0.33049,0.41054,0.21343,804.49,0.4537,0.19313,0.33049,2.4284,-0.17962,4.1636,212.53,1.7174,0.41705,0.27922,0.071437,2.8292,30.839,0.89192,0.58228,0.82038,-1054.6,0.83168,0.0,0
-0.14535,0.97477,0.93279,-84.623,-0.39585,-0.14535,0.012788,0.95041,0.012465,-0.14911,-0.038991,-2955.9,-0.12348,-0.047084,0.012465,-0.51628,-0.72199,3.9939,109.54,3.3322,-0.17203,-0.16769,-0.22456,-0.21966,74.358,0.93279,0.30011,0.13737,-645.96,-11.66,0.0,0
-0.071948,0.86009,0.91756,-155.31,-0.23357,-0.071948,0.13615,0.97357,0.1171,-0.083651,-0.010682,-20303.0,-0.017978,-0.049705,0.1171,-0.36858,-0.33635,3.8563,211.15,1.7286,-0.063714,-0.0548,16.773,-0.13401,131.81,0.91756,0.57849,0.55548,-509.34,-0.61441,0.0,0
0.45732,0.35397,1.8586,52.396,0.0,0.57915,1.8251,2.5404,0.64603,1.7231,0.22797,223.09,1.6361,0.22797,0.621,403.54,0.76897,3.3005,62.27,5.8616,5.5657,0.57032,0.020539,,0.0,1.7648,0.1706,1.7214,576.53,0.7079,0.0,0
0.20132,0.35888,2.1345,87.51,0.0,0.30711,1.7865,2.1219,0.64112,0.85576,0.15796,390.8,0.93398,0.14473,0.61633,62.145,1.74,3.6056,83.234,4.3852,4.3852,0.54816,0.035966,6.6561,7.015,2.1345,0.22804,2.74,1642.0,0.31402,0.0,0
0.076195,0.54584,1.2593,-68.523,0.10633,0.068992,0.83204,1.016,0.45416,0.15493,0.091053,2588.3,0.14102,0.081611,0.45416,0.34296,0.26288,5.1839,195.34,1.8686,0.052281,0.028537,0.49139,0.79945,41.808,1.0274,0.53517,1.034,17633.0,0.16777,0.22137,0
0.078471,0.84636,1.6272,26.155,0.13627,0.056519,0.18153,1.0616,0.15364,0.14892,0.04762,3929.5,0.092887,0.034236,0.15364,0.64688,0.62243,5.395,89.079,4.0975,0.11886,0.1006,0.22679,0.61994,29.71,0.72967,0.24405,0.40174,59111.0,0.51075,3.0386,0
0.026435,0.5767,1.7028,-21.733,0.037409,0.036125,0.68585,1.0121,0.39553,0.079734,0.023896,2997.3,0.12178,0.012292,0.39553,0.1149,1.3935,4.3791,56.947,6.4095,0.057859,0.033367,0.28101,0.054088,61.43,1.3378,0.15602,1.7309,7622.6,0.066833,0.31256,0
0.15775,0.15845,4.6832,76.966,0.42192,0.19528,5.2684,1.1809,0.83475,1.6274,0.19993,233.93,1.5603,0.15793,0.83475,1.9202,1.009,4.2364,41.828,8.7261,1.269,0.20107,0.020589,0.69764,78.822,3.5468,0.1146,1.9057,7617.3,0.18898,0.046061,0
0.18759,0.49622,1.9734,-29.96,0.20777,0.18759,1.0152,2.3016,0.50378,0.38809,0.79144,99.432,3.6709,0.081505,0.41681,0.0,10.202,3.65,,0.0,0.0,0.005638,0.010123,0.56462,,1.9223,,10.924,2101.9,0.37236,0.0,0
-0.008594,0.62404,1.3352,9.8305,0.16638,-0.008594,0.48471,1.0526,0.30248,-0.013805,0.000807,433290.0,0.000842,-0.013187,0.30248,0.45343,1.2357,4.8022,366.98,0.9946,0.044986,0.028073,0.55162,-0.045862,110.47,1.3319,1.0054,1.7914,13233.0,-0.028411,0.005119,0
-0.01771,0.64132,1.2421,-34.098,-0.094964,-0.020314,0.54698,0.99926,0.35079,-0.047011,0.040803,4410.7,0.082754,-0.015618,0.35079,-0.003586,0.2258,4.7566,121.17,3.0122,-0.000728,-0.000467,0.28915,-0.081129,61.215,0.83691,0.33198,0.75721,5972.9,-0.050487,0.59637,0
0.086845,0.5514,1.505,8.7534,0.16838,0.13868,0.71269,1.1089,0.39298,0.31272,0.063915,1336.1,0.27317,0.058845,0.39298,0.63845,0.67328,4.4076,76.165,4.7922,0.24607,0.13568,0.12279,0.51335,29.056,1.2104,0.20867,1.1815,5723.7,0.22099,0.27465,0
0.058494,0.5468,1.7588,22.561,0.052246,0.071235,0.8664,2.3829,0.47374,0.13028,0.034522,2426.1,0.15045,0.029894,0.46347,1.5142,10.834,3.6873,85.29,4.2795,4.2795,0.042883,0.33799,0.21945,41.577,1.7588,0.23367,12.37,2019.5,0.12347,0.0,0
0.15732,0.31131,2.6054,63.108,0.38634,0.19777,2.128,1.2034,0.66248,0.69562,0.20074,454.96,0.80226,0.15896,0.66248,2.0259,1.7605,4.759,100.37,3.6364,0.6728,0.20945,0.03915,0.56049,99.09,2.3795,0.275,2.5553,26202.0,0.23747,0.04075,0
-0.004889,0.79871,,114.56,-0.025845,0.010138,0.10222,1.0136,0.08164,,0.004764,20200.0,0.018069,0.003346,0.08164,0.15189,18.937,4.6413,0.0,,0.056843,0.045401,0.5284,,0.0,1.1892,0.0,1.6276,41586.0,-0.059879,9.7833,0
0.021612,0.27966,1.6425,5.2696,0.095306,0.020695,2.4666,1.0239,0.68981,0.074317,0.068217,1034.8,0.35274,0.014311,0.68981,0.25979,0.32972,5.0555,71.969,5.0716,0.13119,0.03669,0.0802,0.13704,40.76,1.6355,0.19718,1.2713,20330.0,0.03133,0.001733,0
